materialSampleID,principalInvestigator,locality,phylum,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferenceProtocol,yearCollected,monthCollected,dayCollected,genus,species,permitInformation,basisOfIdentification,country,lifeStage,sex,geneticTissueType,stateProvince,island,islandGroup,establishmentMeans,habitat,microHabitat,substratum,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,associatedTaxa,wormsID,weight,length,class,order,family,subSpecies,vernacularName,taxonRemarks,sampleOwnerInstitutionCode,fundingSource,occurrenceID,catalogNumber,associatedSequences,recordedBy,identifiedBy,yearIdentified,monthIdentified,dayIdentified,preservative,samplingProtocol,plateID,wellID,extractionID,previousTissueID,tissueStorageID,associatedMedia,associatedReferences,previousIdentifications,occurrenceRemarks,fieldNotes,eventRemarks,bcid
3359,Cynthia Riginos,Bootless Bay,Chordata,-9.533966667,147.29485,,"""Google Earth, rough area, not 100% sure of reef location""",2011,8,25,Pomacentrus,coelestis,"""PNG visa to Ian McLeod, researcher/academic special exemption (10350006008); Dept Env & Conservation/Nat Research Institute""",Morphology,Papua New Guinea,adult,,,Central Province,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3359,,KJ779230,"""Ian McLeod, James Cook University""","""Ian McLeod, James Cook University""",2011,8,25,ETOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23359
3373,Cynthia Riginos,Bootless Bay,Chordata,-9.533966667,147.29485,,"""Google Earth, rough area, not 100% sure of reef location""",2011,8,25,Pomacentrus,coelestis,"""PNG visa to Ian McLeod, researcher/academic special exemption (10350006008); Dept Env & Conservation/Nat Research Institute""",Morphology,Papua New Guinea,adult,,,Central Province,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3373,,KJ779243,"""Ian McLeod, James Cook University""","""Ian McLeod, James Cook University""",2011,8,25,ETOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23373
3361,Cynthia Riginos,Bootless Bay,Chordata,-9.533966667,147.29485,,"""Google Earth, rough area, not 100% sure of reef location""",2011,8,25,Pomacentrus,coelestis,"""PNG visa to Ian McLeod, researcher/academic special exemption (10350006008); Dept Env & Conservation/Nat Research Institute""",Morphology,Papua New Guinea,adult,,,Central Province,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3361,,KJ779231,"""Ian McLeod, James Cook University""","""Ian McLeod, James Cook University""",2011,8,25,ETOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23361
3365,Cynthia Riginos,Bootless Bay,Chordata,-9.533966667,147.29485,,"""Google Earth, rough area, not 100% sure of reef location""",2011,8,25,Pomacentrus,coelestis,"""PNG visa to Ian McLeod, researcher/academic special exemption (10350006008); Dept Env & Conservation/Nat Research Institute""",Morphology,Papua New Guinea,adult,,,Central Province,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3365,,KJ779235,"""Ian McLeod, James Cook University""","""Ian McLeod, James Cook University""",2011,8,25,ETOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23365
3362,Cynthia Riginos,Bootless Bay,Chordata,-9.533966667,147.29485,,"""Google Earth, rough area, not 100% sure of reef location""",2011,8,25,Pomacentrus,coelestis,"""PNG visa to Ian McLeod, researcher/academic special exemption (10350006008); Dept Env & Conservation/Nat Research Institute""",Morphology,Papua New Guinea,adult,,,Central Province,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3362,,KJ779232,"""Ian McLeod, James Cook University""","""Ian McLeod, James Cook University""",2011,8,25,ETOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23362
3158,Cynthia Riginos,Dili,Chordata,-8.554226667,125.5006467,,Handheld GPS,2011,7,20,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,5,5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3158,,KJ779958; KJ779367,Liggins,Liggins,2011,7,20,EtOH,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR23158
3155,Cynthia Riginos,Dili,Chordata,-8.554226667,125.5006467,,Handheld GPS,2011,7,20,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,5,5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3155,,KJ779365,Liggins,Liggins,2011,7,20,DMSO,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, uncertain ID""",ark:/21547/qR23155
3157,Cynthia Riginos,Dili,Chordata,-8.554226667,125.5006467,,Handheld GPS,2011,7,20,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,5,5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3157,,KJ779952; KJ779366,Liggins,Liggins,2011,7,20,EtOH,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR23157
Dongsha1,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,Morphology,Taiwan,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha2,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha3,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha4,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha5,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha6,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha7,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha8,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha9,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha10,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha11,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha12,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha13,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha14,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha15,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha16,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha17,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha18,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha19,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha20,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dongsha21,Shang-Yin Liu,Dongsha Atoll,Chordata,20.698691,116.726274,,,,,,Pomacentrus,coelestis,,,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI01,Shang-Yin Liu,Fiji,Chordata,-17.266728,177.890625,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2FI01
FI03,Shang-Yin Liu,Fiji,Chordata,-17.266728,177.890625,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2FI03
FI06,Shang-Yin Liu,Fiji,Chordata,-17.266728,177.890625,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2FI06
FS03,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS03
FS09,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS09
FS04,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS04
FS08,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS08
FS06,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS06
FS15,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS15
FS13,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS13
FS10,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS10
FS07,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS07
FS01,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS01
FS14,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS14
FS05,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS05
230,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,230,,"""JF717986; JF718117""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2230
227,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,227,,"""JF717983; JF718114""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2227
201,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,18,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,201,,"""JF717976; JF718106""",Treml/Riginos,Treml/Riginos,2008,18,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,"one of 21-25 is from Wistari Reef, Gwen for universal markers work on Jan 12, 29",ark:/21547/qI2201
200,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,18,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,200,,"""JF717975; JF718105""",Treml/Riginos,Treml/Riginos,2008,18,11,EtOH,whole,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2200
202,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,18,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,202,,"""JF717977; JF718107""",Treml/Riginos,Treml/Riginos,2008,18,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,one of 21-25 is from Wistari Reef,ark:/21547/qI2202
237,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,237,,"""JF717990; JF718124""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x",,,,,ark:/21547/qI2237
232,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,232,,JF718119,Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep""",,,,,ark:/21547/qI2232
228,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,228,,"""JF717984; JF718115""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2228
231,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,231,,JF718118,Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep""",,,,,ark:/21547/qI2231
225,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,225,,"""JF717981; JF718112""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2225
224,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,224,,"""JF717980; JF718111""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2224
204,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,18,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,204,,"""JF717991; JF718109""",Treml/Riginos,Treml/Riginos,2008,18,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,one of 21-25 is from Wistari Reef,ark:/21547/qI2204
236,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,236,,"""JF717989; JF718123""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x",,,,,ark:/21547/qI2236
229,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,229,,"""JF717985; JF718116""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2229
205,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,18,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,205,,"""JF717979; JF718110""",Treml/Riginos,Treml/Riginos,2008,18,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,one of 21-25 is from Wistari Reef,ark:/21547/qI2205
203,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,18,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,203,,"""JF717978; JF718108""",Treml/Riginos,Treml/Riginos,2008,18,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,one of 21-25 is from Wistari Reef,ark:/21547/qI2203
235,Cynthia Riginos,GBR,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,235,,"""JF717988; JF718122""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x",,,,,ark:/21547/qI2235
